Res,layer_41,layer_40,layer_39,layer_38,layer_37,layer_36,layer_35,layer_34,layer_33,layer_32,layer_31,layer_30,layer_29,layer_28,layer_27,layer_26,layer_25,layer_24,layer_23,layer_22,layer_21,layer_20,layer_19,layer_18,layer_17,layer_16,layer_15,layer_14,layer_13,layer_12,layer_11,layer_10,layer_9,layer_8,layer_7,layer_6,layer_5,layer_4,layer_3,layer_2,layer_1
"Using Answer Using one word only :  Python's ______ method converts a set into a list.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁`,"▁""",▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method in Python is used to convert a list into a set.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁',▁',"▁""",▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  To unpack arguments into a function, we use the ______ operator.
 Answer: ",▁The,▁To,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁To,▁The,▁The,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁.,▁',"▁""","▁""",▁To,▁To,"▁""","▁""",▁The,2,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To unpack keyword arguments into a function, we use the ______ operator.
 Answer: ",▁The,▁To,▁The,▁The,▁The,▁*,▁*,▁keyword,▁keyword,▁keyword,▁keyword,▁keyword,▁keyword,▁keyword,▁keyword,▁.,▁keyword,▁_,▁To,▁.,▁.,▁.,▁',"▁""","▁""",▁To,▁To,"▁""","▁""",▁The,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ module is used for creating temporary files.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The method ______ joins elements of a list into a string.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁.,▁The,▁The,▁The,▁The,▁The,"▁""",▁',▁',"▁""","▁""",▁The,"▁""",1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python uses ______ to catch multiple exceptions in a single block.
 Answer: ",▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁try,▁catch,▁catch,▁',▁Python,▁Multiple,▁Python,▁Multiple,▁',"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method removes trailing characters from a string.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,▁The,"▁""","▁""",▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ module is used to execute system commands.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁The,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method is used to split a string by line breaks.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,▁The,"▁""","▁""",▁The,"▁""",1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  A Python package is a collection of ______.
 Answer: ",▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  To convert an object into a string representation, we use the method ______.
 Answer: ",▁to,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁To,▁',▁',"▁""",▁To,▁To,"▁""",1,▁The,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python uses the ______ method to read binary files.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""",▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method is used to update multiple keys in a dictionary.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,▁The,1,1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  A ______ error occurs when accessing a variable that has not been initialized.
 Answer: ",▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,"▁""",1,"▁""",1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method in Python is used to pop an element from a list by index.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,▁',"▁""",▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ module is used to work with command-line arguments.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁The,▁sys,▁sys,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""",▁Python,"▁""","▁""","▁""","▁""","▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ function in Python returns the quotient and remainder of division.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Div,▁_,▁The,▁The,▁The,▁',▁The,▁The,▁The,▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  A Python ______ is used to manage multiple threads.
 Answer: ",▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The method ______ converts a float to an integer in Python.
 Answer: ",▁int,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁float,▁float,▁Convert,▁float,▁float,▁float,▁Flo,▁.,▁.,"▁""",▁',"▁""","▁""","▁""",▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python uses the ______ method to remove duplicates from a string.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""",▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The function ______ returns the ASCII value of a character in Python.
 Answer: ",▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁ord,▁#,▁',▁',▁',▁',▁',1,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ function converts an ASCII value to a character.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁_,▁Python,▁Python,▁Python,▁Python,▁Python,▁`,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To define an infinite iterator in Python, we use the ______ module.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁None,▁None,▁None,▁None,▁The,▁The,▁The,▁The,▁The,"▁""",▁To,▁To,"▁""","▁""",▁The,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ function is used to shuffle a list.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To copy a file in Python, we use the ______ module.
 Answer: ",▁The,▁To,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁File,▁import,▁None,▁File,▁Copy,▁Copy,▁The,▁',▁To,▁To,▁To,▁To,"▁""","▁""",▁The,▁The,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The method ______ checks if a string starts with a specified prefix.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""","▁""","▁""","▁""","▁""","▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ function creates a deque object.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  A Python set is a collection of ______ items.
 Answer: ",▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python uses the ______ keyword to yield control back to the caller.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁yield,▁yield,▁yield,▁Y,▁Y,▁Y,▁yield,▁yield,▁yield,▁yield,▁yield,▁yield,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method adds elements to the left of a deque.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ function checks the size of an object in memory.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To implement a singleton class in Python, we use the ______ design pattern.
 Answer: ",1,1,▁Sing,1,▁The,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁Sing,▁The,▁The,▁The,▁',"▁""","▁""",▁To,▁To,"▁""",1,▁The,1,1,1,2,1,1,1,1,1,1,2
"Using Answer Using one word only :  The method ______ is used to decode a byte string in Python.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁decode,▁The,▁The,"▁""","▁""",▁',"▁""","▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ module is used to generate UUIDs.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁The,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""",▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To check if a file exists, we use the ______ module in Python.
 Answer: ",▁os,▁To,▁os,▁os,▁The,▁The,▁The,▁os,▁The,▁The,▁The,▁File,▁File,▁File,▁The,▁File,▁File,▁None,▁To,▁The,▁The,▁The,▁To,▁To,▁To,▁To,▁To,"▁""","▁""",▁The,▁The,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ method is used to round a number to the nearest integer.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁floor,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁round,▁round,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method converts a string to a date in Python.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁',"▁""","▁""","▁""",▁The,"▁""",1,"▁""",1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  To install Python packages offline, we use the command ______.
 Answer: ",▁pip,▁To,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁pip,▁-,▁Install,▁Install,▁To,▁To,▁To,"▁""","▁""","▁""","▁""",▁To,▁To,"▁""",▁The,▁The,▁The,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python uses the ______ module to compress files.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁The,▁The,▁The,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""",▁The,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method in Python duplicates the contents of a list.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Copy,▁Copy,▁Copy,▁The,▁The,"▁""","▁""","▁""","▁""","▁""",▁The,"▁""",1,"▁""",1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  To compare two strings in Python, we use the ______ operator.
 Answer: ",▁The,▁To,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁==,▁Compar,▁The,▁The,▁Compar,▁Compar,▁Compar,▁.,▁',"▁""","▁""",▁To,▁To,"▁""",1,▁The,1,1,1,2,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method removes elements from the right of a deque.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ function creates a complex number.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁complex,▁complex,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁_,▁_,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""",▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ______ method returns a deep copy of an object in Python.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ function returns the current time in seconds.
 Answer: ",▁time,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁_,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To handle multithreading in Python, we use the ______ module.
 Answer: ",▁thread,▁The,▁multip,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁thread,▁The,▁The,▁The,▁None,▁None,▁The,▁The,▁The,▁The,▁The,▁To,▁To,▁To,▁To,"▁""","▁""",▁The,▁The,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ module provides a way to work with raw sockets.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""",1,"▁""",▁The,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The function ______ in Python returns the ID of a thread.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁thread,▁thread,▁thread,▁thread,▁thread,▁thread,▁thread,▁The,▁This,"▁""",▁',"▁""","▁""","▁""",▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ keyword is used to mark blocks of code for testing.
 Answer: ",▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁_,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""",▁Python,"▁""","▁""","▁""","▁""","▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To create a weak reference in Python, we use the ______ module.
 Answer: ",▁weak,▁We,▁weak,▁The,▁The,▁weak,▁The,▁The,▁weak,▁The,▁The,▁The,▁The,▁The,▁The,▁None,▁None,▁None,▁None,▁The,▁The,▁The,▁The,▁The,▁To,▁To,▁To,"▁""",1,▁The,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  Python's ______ module provides high-performance arrays.
 Answer: ",▁numpy,▁numpy,▁Num,▁Num,▁Num,▁Num,▁Num,▁numpy,▁numpy,▁numpy,▁numpy,▁numpy,▁numpy,▁numpy,▁numpy,▁numpy,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,▁Python,"▁""","▁""","▁""","▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  To create a subclass in Python, we use the keyword ______.
 Answer: ",▁To,▁To,▁To,▁__,▁The,▁__,▁__,▁In,▁In,▁In,▁In,▁In,▁In,▁In,▁subclass,▁subclass,▁subclass,▁subclass,▁To,▁To,▁To,"▁""","▁""","▁""","▁""",▁To,▁To,"▁""","▁""",▁The,▁The,1,▁The,▁The,1,1,1,1,1,1,2
